cust_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type
4207,initial,2021-10-01,PRO,75,Male,55-65,Denmark,Display
4207,CHURN,2022-03-01,PRO,85,Male,55-65,Denmark,Display
4208,initial,2022-11-01,PRO,85,Female,35-44,Sweden,Organic Search
4209,initial,2021-04-01,MAX,109,Other,18-24,Sweden,Google Ads
4209,REDUCTION,2021-10-01,BASIC,43,Other,18-24,Sweden,Google Ads
4210,initial,2022-02-01,BASIC,53,Male,55-65,Sweden,Unknown
4211,initial,2022-01-01,PRO,85,Female,18-24,Sweden,Google Ads
4212,initial,2021-07-01,PRO,75,Male,35-44,Norway,Google Ads
4212,UPGRADE,2022-05-01,MAX,119,Male,35-44,Norway,Google Ads
4213,initial,2022-06-01,BASIC,53,Female,55-65,Sweden,Paid Search
4213,UPGRADE,2022-09-01,PRO,85,Female,55-65,Sweden,Paid Search
4214,initial,2022-12-01,PRO,85,Male,45-54,Norway,Google Ads
4215,initial,2020-03-01,MAX,99,Female,25-34,Norway,Google Ads
4215,REDUCTION,2021-09-01,PRO,75,Female,25-34,Norway,Google Ads
4216,initial,2021-11-01,PRO,75,Male,55-65,Norway,Organic Search
4216,UPGRADE,2022-03-01,MAX,119,Male,55-65,Norway,Organic Search
4217,initial,2020-11-01,MAX,99,Female,55-65,Norway,TV
4217,REDUCTION,2021-06-01,PRO,75,Female,55-65,Norway,TV
4218,initial,2022-03-01,PRO,85,Female,55-65,Sweden,Unknown
4219,initial,2020-05-01,BASIC,33,Male,45-54,Norway,Organic Search
4219,UPGRADE,2021-01-01,MAX,109,Male,45-54,Norway,Organic Search
4220,initial,2022-04-01,BASIC,53,Male,25-34,Denmark,facebook
4220,CHURN,2022-07-01,BASIC,53,Male,25-34,Denmark,facebook
4221,initial,2022-08-01,BASIC,53,Female,35-44,Sweden,TV
4222,initial,2022-07-01,PRO,85,Female,18-24,Sweden,Organic Search
4222,CHURN,2022-11-01,PRO,85,Female,18-24,Sweden,Organic Search
4223,initial,2020-08-01,PRO,65,Male,35-44,Finland,Organic Search
4223,CHURN,2021-06-01,PRO,75,Male,35-44,Finland,Organic Search
4224,initial,2021-04-01,BASIC,43,Male,35-44,Sweden,Google Ads
4225,initial,2020-06-01,PRO,65,Male,45-54,Norway,facebook
4225,CHURN,2020-12-01,PRO,65,Male,45-54,Norway,facebook
4226,initial,2020-12-01,PRO,65,Female,35-44,Finland,Organic Search
4226,REDUCTION,2022-01-01,BASIC,53,Female,35-44,Finland,Organic Search
4226,CHURN,2022-07-01,BASIC,53,Female,35-44,Finland,Organic Search
4227,initial,2021-05-01,BASIC,43,Female,55-65,Norway,Google Ads
4227,UPGRADE,2022-06-01,PRO,85,Female,55-65,Norway,Google Ads
4228,initial,2021-12-01,PRO,75,Female,35-44,Denmark,Google Ads
4229,initial,2022-01-01,MAX,119,Female,18-24,Norway,Organic Search
4230,initial,2021-10-01,MAX,109,Female,45-54,Sweden,Google Ads
4231,initial,2022-08-01,PRO,85,Male,18-24,Denmark,facebook
4232,initial,2021-09-01,BASIC,43,Female,55-65,Finland,facebook
4233,initial,2021-02-01,PRO,75,Other,35-44,Norway,TV
4233,UPGRADE,2021-11-01,MAX,109,Other,35-44,Norway,TV
4234,initial,2021-01-01,PRO,75,Male,55-65,Finland,Organic Search
4234,UPGRADE,2021-10-01,MAX,109,Male,55-65,Finland,Organic Search
4234,CHURN,2022-01-01,PRO,85,Male,55-65,Finland,Organic Search
4235,initial,2021-03-01,BASIC,43,Female,55-65,Sweden,facebook
4236,initial,2021-11-01,MAX,109,Female,35-44,Denmark,facebook
4236,REDUCTION,2022-03-01,PRO,85,Female,35-44,Denmark,facebook
4237,initial,2021-11-01,PRO,75,Female,25-34,Sweden,facebook
4237,UPGRADE,2022-05-01,MAX,119,Female,25-34,Sweden,facebook
4237,CHURN,2022-11-01,PRO,85,Female,25-34,Sweden,facebook
4238,initial,2020-07-01,PRO,65,Female,45-54,Denmark,Display
4238,CHURN,2021-08-01,PRO,75,Female,45-54,Denmark,Display
4239,initial,2020-09-01,PRO,65,Other,25-34,Sweden,Google Ads
4239,UPGRADE,2021-12-01,MAX,109,Other,25-34,Sweden,Google Ads
4240,initial,2022-03-01,PRO,85,Male,35-44,Denmark,Unknown
4240,UPGRADE,2022-10-01,MAX,119,Male,35-44,Denmark,Unknown
4241,initial,2020-12-01,BASIC,33,Male,25-34,Finland,Google Ads
4241,CHURN,2021-06-01,BASIC,43,Male,25-34,Finland,Google Ads
4242,initial,2022-01-01,BASIC,53,Male,18-24,Finland,facebook
4242,CHURN,2022-05-01,BASIC,53,Male,18-24,Finland,facebook
4243,initial,2021-08-01,BASIC,43,Female,18-24,Norway,Google Ads
4243,UPGRADE,2022-10-01,MAX,119,Female,18-24,Norway,Google Ads
4244,initial,2022-10-01,BASIC,53,Female,18-24,Sweden,Display
4245,initial,2020-04-01,MAX,99,Female,18-24,Sweden,Paid Search
4245,REDUCTION,2020-10-01,BASIC,33,Female,18-24,Sweden,Paid Search
4246,initial,2020-03-01,PRO,65,Male,25-34,Denmark,facebook
4246,UPGRADE,2021-08-01,MAX,109,Male,25-34,Denmark,facebook
4246,CHURN,2022-07-01,MAX,119,Male,25-34,Denmark,facebook
4247,initial,2020-07-01,MAX,99,Female,45-54,Sweden,facebook
4247,REDUCTION,2020-09-01,BASIC,33,Female,45-54,Sweden,facebook
4248,initial,2022-03-01,BASIC,53,Female,25-34,Denmark,facebook
4249,initial,2022-12-01,BASIC,53,Female,35-44,Denmark,Google Ads
4250,initial,2022-12-01,BASIC,53,Male,18-24,Sweden,facebook
4251,initial,2022-01-01,PRO,85,Female,25-34,Norway,facebook
4252,initial,2020-12-01,PRO,65,Male,25-34,Sweden,facebook
4252,UPGRADE,2022-04-01,MAX,119,Male,25-34,Sweden,facebook
4253,initial,2021-10-01,MAX,109,Male,18-24,Finland,Unknown
4253,REDUCTION,2021-12-01,BASIC,43,Male,18-24,Finland,Unknown
4254,initial,2020-07-01,PRO,65,Other,18-24,Sweden,Organic Search
4254,UPGRADE,2022-11-01,MAX,119,Other,18-24,Sweden,Organic Search
4255,initial,2021-10-01,BASIC,43,Male,45-54,Sweden,Organic Search
4255,CHURN,2022-07-01,BASIC,53,Male,45-54,Sweden,Organic Search
4256,initial,2021-05-01,BASIC,43,Female,45-54,Norway,Google Ads
4256,UPGRADE,2022-11-01,PRO,85,Female,45-54,Norway,Google Ads
4257,initial,2022-10-01,PRO,85,Female,25-34,Denmark,Google Ads
4258,initial,2021-10-01,MAX,109,Female,25-34,Sweden,Google Ads
4259,initial,2020-09-01,BASIC,33,Male,35-44,Finland,Organic Search
4259,CHURN,2021-06-01,BASIC,43,Male,35-44,Finland,Organic Search
4260,initial,2021-12-01,PRO,75,Female,25-34,Sweden,facebook
4260,REDUCTION,2022-09-01,BASIC,53,Female,25-34,Sweden,facebook
4261,initial,2022-02-01,PRO,85,Female,55-65,Finland,facebook
4262,initial,2022-11-01,BASIC,53,Male,18-24,Sweden,Google Ads
4263,initial,2020-04-01,MAX,99,Female,25-34,Sweden,Paid Search
4263,REDUCTION,2021-03-01,BASIC,43,Female,25-34,Sweden,Paid Search
4264,initial,2020-08-01,PRO,65,Female,45-54,Sweden,TV
4264,REDUCTION,2021-10-01,BASIC,43,Female,45-54,Sweden,TV
4264,CHURN,2022-03-01,BASIC,53,Female,45-54,Sweden,TV
4265,initial,2021-04-01,PRO,75,Male,25-34,Norway,facebook
4265,REDUCTION,2021-08-01,BASIC,43,Male,25-34,Norway,facebook
4265,CHURN,2022-06-01,BASIC,53,Male,25-34,Norway,facebook
4266,initial,2022-06-01,MAX,119,Female,18-24,Sweden,Google Ads
4267,initial,2020-12-01,BASIC,33,Male,25-34,Finland,facebook
4267,UPGRADE,2022-08-01,MAX,119,Male,25-34,Finland,facebook
4268,initial,2021-11-01,BASIC,43,Female,55-65,Sweden,Organic Search
4268,UPGRADE,2022-04-01,PRO,85,Female,55-65,Sweden,Organic Search
4269,initial,2022-01-01,PRO,85,Female,18-24,Finland,facebook
4269,REDUCTION,2022-11-01,BASIC,53,Female,18-24,Finland,facebook
4270,initial,2020-11-01,BASIC,33,Male,35-44,Sweden,Google Ads
4270,CHURN,2021-02-01,BASIC,43,Male,35-44,Sweden,Google Ads
4271,initial,2022-11-01,BASIC,53,Female,18-24,Sweden,facebook
4272,initial,2020-01-01,PRO,65,Female,35-44,Finland,Paid Search
4272,UPGRADE,2020-08-01,MAX,99,Female,35-44,Finland,Paid Search
4272,CHURN,2021-02-01,PRO,75,Female,35-44,Finland,Paid Search
4273,initial,2022-03-01,MAX,119,Female,18-24,Norway,Google Ads
4274,initial,2021-04-01,MAX,109,Female,45-54,Norway,Google Ads
4274,REDUCTION,2021-06-01,PRO,75,Female,45-54,Norway,Google Ads
4275,initial,2020-11-01,PRO,65,Male,45-54,Norway,Google Ads
4275,UPGRADE,2022-08-01,MAX,119,Male,45-54,Norway,Google Ads
4275,CHURN,2022-11-01,MAX,119,Male,45-54,Norway,Google Ads
4276,initial,2021-07-01,PRO,75,Male,55-65,Sweden,Google Ads
4276,REDUCTION,2022-09-01,BASIC,53,Male,55-65,Sweden,Google Ads
4277,initial,2020-11-01,BASIC,33,Female,45-54,Denmark,facebook
4277,CHURN,2021-05-01,BASIC,43,Female,45-54,Denmark,facebook
4278,initial,2022-10-01,BASIC,53,Male,45-54,Norway,Google Ads
4279,initial,2020-01-01,PRO,65,Female,35-44,Denmark,Organic Search
4279,CHURN,2020-08-01,PRO,65,Female,35-44,Denmark,Organic Search
4280,initial,2021-10-01,BASIC,43,Male,35-44,Norway,facebook
4281,initial,2020-02-01,PRO,65,Male,35-44,Sweden,Display
4281,UPGRADE,2021-11-01,MAX,109,Male,35-44,Sweden,Display
4282,initial,2022-06-01,PRO,85,Female,55-65,Sweden,facebook
4283,initial,2020-12-01,MAX,99,Female,18-24,Denmark,Google Ads
4283,REDUCTION,2021-01-01,PRO,75,Female,18-24,Denmark,Google Ads
4284,initial,2020-05-01,BASIC,33,Male,18-24,Norway,Google Ads
4284,CHURN,2020-11-01,BASIC,33,Male,18-24,Norway,Google Ads
4285,initial,2021-07-01,BASIC,43,Female,18-24,Finland,Organic Search
4286,initial,2021-06-01,PRO,75,Female,45-54,Norway,facebook
4286,UPGRADE,2022-03-01,MAX,119,Female,45-54,Norway,facebook
4287,initial,2020-12-01,BASIC,33,Male,25-34,Denmark,TV
4287,UPGRADE,2021-09-01,MAX,109,Male,25-34,Denmark,TV
4287,CHURN,2021-10-01,BASIC,43,Male,25-34,Denmark,TV
4288,initial,2022-06-01,BASIC,53,Female,55-65,Sweden,Google Ads
4289,initial,2022-01-01,MAX,119,Male,18-24,Finland,facebook
4289,REDUCTION,2022-08-01,PRO,85,Male,18-24,Finland,facebook
4290,initial,2022-07-01,PRO,85,Female,25-34,Sweden,Unknown
4291,initial,2022-05-01,PRO,85,Female,25-34,Sweden,Organic Search
4292,initial,2022-12-01,BASIC,53,Female,18-24,Sweden,facebook
4293,initial,2021-08-01,MAX,109,Male,25-34,Sweden,Google Ads
4294,initial,2021-12-01,BASIC,43,Male,18-24,Sweden,Unknown
4295,initial,2022-04-01,BASIC,53,Male,45-54,Denmark,Display
4295,CHURN,2022-10-01,BASIC,53,Male,45-54,Denmark,Display
4296,initial,2021-12-01,BASIC,43,Male,45-54,Sweden,Unknown
4297,initial,2020-04-01,BASIC,33,Male,55-65,Sweden,facebook
4297,CHURN,2020-07-01,BASIC,33,Male,55-65,Sweden,facebook
4298,initial,2021-09-01,BASIC,43,Male,55-65,Sweden,Google Ads
4298,CHURN,2022-04-01,BASIC,53,Male,55-65,Sweden,Google Ads
4299,initial,2022-08-01,PRO,85,Male,55-65,Finland,Google Ads
4300,initial,2020-03-01,BASIC,33,Male,45-54,Denmark,facebook
4300,CHURN,2020-06-01,BASIC,33,Male,45-54,Denmark,facebook
4301,initial,2022-10-01,PRO,85,Male,25-34,Norway,Google Ads
4302,initial,2020-01-01,BASIC,33,Female,25-34,Norway,Unknown
4302,UPGRADE,2022-06-01,PRO,85,Female,25-34,Norway,Unknown
4303,initial,2020-02-01,MAX,99,Female,35-44,Finland,facebook
4303,REDUCTION,2021-05-01,BASIC,43,Female,35-44,Finland,facebook
4304,initial,2021-10-01,PRO,75,Female,55-65,Sweden,Unknown
4304,UPGRADE,2022-03-01,MAX,119,Female,55-65,Sweden,Unknown
4305,initial,2020-11-01,PRO,65,Other,55-65,Sweden,TV
4305,UPGRADE,2021-09-01,MAX,109,Other,55-65,Sweden,TV
4306,initial,2021-04-01,PRO,75,Male,45-54,Sweden,Google Ads
4306,REDUCTION,2022-07-01,BASIC,53,Male,45-54,Sweden,Google Ads
4307,initial,2021-03-01,PRO,75,Male,18-24,Sweden,Google Ads
4307,REDUCTION,2022-01-01,BASIC,53,Male,18-24,Sweden,Google Ads
4308,initial,2022-03-01,BASIC,53,Male,18-24,Denmark,facebook
4309,initial,2022-08-01,MAX,119,Female,18-24,Denmark,Google Ads
4310,initial,2020-11-01,BASIC,33,Male,18-24,Sweden,facebook
4310,UPGRADE,2022-06-01,MAX,119,Male,18-24,Sweden,facebook
4311,initial,2020-06-01,MAX,99,Female,45-54,Sweden,Google Ads
4311,REDUCTION,2021-11-01,PRO,75,Female,45-54,Sweden,Google Ads
4312,initial,2021-01-01,PRO,75,Female,55-65,Norway,facebook
4312,REDUCTION,2021-08-01,BASIC,43,Female,55-65,Norway,facebook
4313,initial,2020-08-01,PRO,65,Male,45-54,Denmark,Display
4313,UPGRADE,2020-11-01,MAX,99,Male,45-54,Denmark,Display
4313,CHURN,2021-06-01,PRO,75,Male,45-54,Denmark,Display
4314,initial,2020-09-01,PRO,65,Female,25-34,Sweden,Organic Search
4314,UPGRADE,2022-06-01,MAX,119,Female,25-34,Sweden,Organic Search
4315,initial,2021-04-01,PRO,75,Male,25-34,Sweden,facebook
4315,REDUCTION,2021-09-01,BASIC,43,Male,25-34,Sweden,facebook
4315,CHURN,2022-09-01,BASIC,53,Male,25-34,Sweden,facebook
4316,initial,2020-07-01,BASIC,33,Female,18-24,Finland,Google Ads
4316,UPGRADE,2021-10-01,PRO,75,Female,18-24,Finland,Google Ads
4316,CHURN,2022-01-01,PRO,85,Female,18-24,Finland,Google Ads
4317,initial,2021-04-01,BASIC,43,Male,45-54,Norway,facebook
4317,CHURN,2022-03-01,BASIC,53,Male,45-54,Norway,facebook
4318,initial,2021-04-01,PRO,75,Female,35-44,Sweden,Google Ads
4318,CHURN,2021-11-01,PRO,75,Female,35-44,Sweden,Google Ads
4319,initial,2022-06-01,BASIC,53,Female,45-54,Norway,Display
4320,initial,2022-07-01,BASIC,53,Female,35-44,Sweden,Paid Search
4321,initial,2022-11-01,PRO,85,Female,25-34,Denmark,Organic Search
4322,initial,2021-12-01,PRO,75,Female,35-44,Sweden,Google Ads
4322,REDUCTION,2022-07-01,BASIC,53,Female,35-44,Sweden,Google Ads
4323,initial,2021-05-01,BASIC,43,Female,18-24,Denmark,facebook
4323,CHURN,2022-04-01,BASIC,53,Female,18-24,Denmark,facebook
4324,initial,2021-05-01,PRO,75,Male,45-54,Sweden,Paid Search
4324,REDUCTION,2021-07-01,BASIC,43,Male,45-54,Sweden,Paid Search
4325,initial,2021-08-01,PRO,75,Male,18-24,Norway,Organic Search
4325,REDUCTION,2021-10-01,BASIC,43,Male,18-24,Norway,Organic Search
4326,initial,2020-05-01,PRO,65,Female,18-24,Denmark,Organic Search
4326,UPGRADE,2022-11-01,MAX,119,Female,18-24,Denmark,Organic Search
4327,initial,2021-10-01,PRO,75,Female,18-24,Finland,Google Ads
4327,UPGRADE,2022-02-01,MAX,119,Female,18-24,Finland,Google Ads
4328,initial,2022-02-01,MAX,119,Male,25-34,Norway,facebook
4328,CHURN,2022-05-01,MAX,119,Male,25-34,Norway,facebook
4329,initial,2022-06-01,PRO,85,Female,55-65,Finland,Google Ads
4330,initial,2020-07-01,PRO,65,Female,35-44,Finland,Google Ads
4330,REDUCTION,2020-08-01,BASIC,33,Female,35-44,Finland,Google Ads
4331,initial,2020-01-01,MAX,99,Other,45-54,Norway,Organic Search
4331,REDUCTION,2020-12-01,PRO,65,Other,45-54,Norway,Organic Search
4332,initial,2020-05-01,BASIC,33,Male,18-24,Denmark,facebook
4332,UPGRADE,2020-12-01,PRO,65,Male,18-24,Denmark,facebook
4332,CHURN,2021-10-01,PRO,75,Male,18-24,Denmark,facebook
4333,initial,2020-05-01,MAX,99,Female,18-24,Denmark,facebook
4333,REDUCTION,2021-08-01,BASIC,43,Female,18-24,Denmark,facebook
4334,initial,2020-07-01,BASIC,33,Male,18-24,Finland,Google Ads
4334,CHURN,2020-12-01,BASIC,33,Male,18-24,Finland,Google Ads
4335,initial,2020-08-01,BASIC,33,Male,18-24,Denmark,Google Ads
4335,UPGRADE,2021-09-01,MAX,109,Male,18-24,Denmark,Google Ads
4336,initial,2021-04-01,BASIC,43,Male,25-34,Sweden,Google Ads
4337,initial,2021-03-01,MAX,109,Female,35-44,Denmark,Google Ads
4337,REDUCTION,2022-02-01,PRO,85,Female,35-44,Denmark,Google Ads
4338,initial,2021-08-01,MAX,109,Male,45-54,Finland,Unknown
4338,REDUCTION,2021-12-01,PRO,75,Male,45-54,Finland,Unknown
4339,initial,2020-02-01,MAX,99,Female,55-65,Norway,facebook
4339,REDUCTION,2020-04-01,BASIC,33,Female,55-65,Norway,facebook
4340,initial,2021-10-01,BASIC,43,Female,45-54,Denmark,Google Ads
4341,initial,2020-09-01,BASIC,33,Female,45-54,Sweden,Unknown
4341,UPGRADE,2022-02-01,MAX,119,Female,45-54,Sweden,Unknown
4342,initial,2021-10-01,BASIC,43,Male,35-44,Sweden,facebook
4343,initial,2020-04-01,BASIC,33,Female,18-24,Denmark,facebook
4343,UPGRADE,2022-10-01,PRO,85,Female,18-24,Denmark,facebook
4344,initial,2021-06-01,PRO,75,Female,18-24,Sweden,Google Ads
4344,REDUCTION,2021-07-01,BASIC,43,Female,18-24,Sweden,Google Ads
4345,initial,2022-11-01,PRO,85,Female,45-54,Sweden,facebook
4346,initial,2020-05-01,MAX,99,Female,18-24,Denmark,facebook
4346,REDUCTION,2021-08-01,PRO,75,Female,18-24,Denmark,facebook
4347,initial,2020-03-01,PRO,65,Female,45-54,Sweden,facebook
4347,CHURN,2021-02-01,PRO,75,Female,45-54,Sweden,facebook
4348,initial,2022-05-01,PRO,85,Male,45-54,Norway,Paid Search
4348,REDUCTION,2022-06-01,BASIC,53,Male,45-54,Norway,Paid Search
4349,initial,2022-08-01,PRO,85,Female,35-44,Sweden,Google Ads
4350,initial,2021-11-01,PRO,75,Male,55-65,Denmark,Google Ads
4351,initial,2021-11-01,PRO,75,Other,18-24,Sweden,Organic Search
4351,REDUCTION,2022-03-01,BASIC,53,Other,18-24,Sweden,Organic Search
4352,initial,2022-09-01,BASIC,53,Male,45-54,Sweden,Paid Search
4353,initial,2020-10-01,PRO,65,Male,55-65,Sweden,facebook
4353,UPGRADE,2021-01-01,MAX,109,Male,55-65,Sweden,facebook
4354,initial,2020-07-01,MAX,99,Female,55-65,Denmark,facebook
4354,REDUCTION,2021-02-01,PRO,75,Female,55-65,Denmark,facebook
4355,initial,2021-01-01,BASIC,43,Female,55-65,Finland,Bing
4356,initial,2022-04-01,MAX,119,Female,25-34,Denmark,facebook
4357,initial,2020-12-01,BASIC,33,Male,18-24,Finland,Organic Search
4357,UPGRADE,2022-03-01,MAX,119,Male,18-24,Finland,Organic Search
4357,CHURN,2022-06-01,MAX,119,Male,18-24,Finland,Organic Search
4358,initial,2022-08-01,MAX,119,Female,45-54,Denmark,Unknown
4358,REDUCTION,2022-10-01,BASIC,53,Female,45-54,Denmark,Unknown
4359,initial,2022-08-01,MAX,119,Other,55-65,Finland,Google Ads
4360,initial,2022-11-01,BASIC,53,Male,55-65,Sweden,Unknown
4361,initial,2020-04-01,BASIC,33,Female,35-44,Denmark,Bing
4361,CHURN,2020-12-01,BASIC,33,Female,35-44,Denmark,Bing
4362,initial,2020-11-01,BASIC,33,Female,45-54,Sweden,Google Ads
4362,UPGRADE,2021-09-01,MAX,109,Female,45-54,Sweden,Google Ads
4363,initial,2020-12-01,BASIC,33,Male,18-24,Denmark,Bing
4363,UPGRADE,2021-05-01,MAX,109,Male,18-24,Denmark,Bing
4364,initial,2020-11-01,BASIC,33,Male,55-65,Sweden,Google Ads
4364,UPGRADE,2022-04-01,MAX,119,Male,55-65,Sweden,Google Ads
4365,initial,2021-02-01,BASIC,43,Female,25-34,Sweden,Organic Search
4365,CHURN,2021-08-01,BASIC,43,Female,25-34,Sweden,Organic Search
4366,initial,2020-12-01,MAX,99,Other,45-54,Denmark,facebook
4366,REDUCTION,2021-11-01,PRO,75,Other,45-54,Denmark,facebook
4367,initial,2022-10-01,PRO,85,Female,45-54,Norway,facebook
4368,initial,2020-10-01,PRO,65,Male,18-24,Denmark,Google Ads
4368,UPGRADE,2021-10-01,MAX,109,Male,18-24,Denmark,Google Ads
4368,CHURN,2021-11-01,PRO,75,Male,18-24,Denmark,Google Ads
4369,initial,2020-03-01,MAX,99,Male,45-54,Sweden,Bing
4369,REDUCTION,2021-11-01,BASIC,43,Male,45-54,Sweden,Bing
4370,initial,2020-02-01,BASIC,33,Female,55-65,Norway,Paid Search
4370,UPGRADE,2022-02-01,PRO,85,Female,55-65,Norway,Paid Search
4371,initial,2020-07-01,PRO,65,Female,55-65,Finland,Paid Search
4371,REDUCTION,2020-08-01,BASIC,33,Female,55-65,Finland,Paid Search
4371,CHURN,2021-05-01,BASIC,43,Female,55-65,Finland,Paid Search
4372,initial,2020-06-01,MAX,99,Female,25-34,Norway,Google Ads
4372,REDUCTION,2020-07-01,PRO,65,Female,25-34,Norway,Google Ads
4373,initial,2020-05-01,PRO,65,Female,55-65,Denmark,facebook
4373,CHURN,2020-10-01,PRO,65,Female,55-65,Denmark,facebook
4374,initial,2022-03-01,BASIC,53,Male,18-24,Finland,Unknown
4375,initial,2020-11-01,MAX,99,Female,55-65,Finland,Organic Search
4375,REDUCTION,2021-01-01,BASIC,43,Female,55-65,Finland,Organic Search
4376,initial,2022-07-01,BASIC,53,Male,18-24,Norway,Unknown
4377,initial,2022-02-01,PRO,85,Female,55-65,Sweden,Google Ads
4377,REDUCTION,2022-04-01,BASIC,53,Female,55-65,Sweden,Google Ads
4378,initial,2022-04-01,BASIC,53,Female,45-54,Sweden,Google Ads
4379,initial,2020-10-01,PRO,65,Other,45-54,Finland,Paid Search
4379,CHURN,2021-05-01,PRO,75,Other,45-54,Finland,Paid Search
4380,initial,2022-11-01,BASIC,53,Female,35-44,Sweden,Google Ads
4381,initial,2021-06-01,BASIC,43,Male,18-24,Sweden,Google Ads
4382,initial,2020-02-01,PRO,65,Female,35-44,Finland,facebook
4382,CHURN,2020-10-01,PRO,65,Female,35-44,Finland,facebook
4383,initial,2021-10-01,BASIC,43,Male,25-34,Denmark,facebook
4383,CHURN,2022-04-01,BASIC,53,Male,25-34,Denmark,facebook
4384,initial,2021-02-01,MAX,109,Female,35-44,Sweden,Paid Search
4384,REDUCTION,2022-09-01,PRO,85,Female,35-44,Sweden,Paid Search
4385,initial,2020-10-01,PRO,65,Male,55-65,Denmark,facebook
4385,UPGRADE,2021-02-01,MAX,109,Male,55-65,Denmark,facebook
4385,CHURN,2022-01-01,MAX,119,Male,55-65,Denmark,facebook
4386,initial,2022-10-01,PRO,85,Male,25-34,Finland,Organic Search
4387,initial,2021-04-01,PRO,75,Female,45-54,Norway,facebook
4387,UPGRADE,2022-08-01,MAX,119,Female,45-54,Norway,facebook
4388,initial,2022-08-01,MAX,119,Female,35-44,Sweden,Organic Search
4389,initial,2022-07-01,BASIC,53,Male,18-24,Norway,Bing
4390,initial,2022-12-01,PRO,85,Female,55-65,Finland,Google Ads
4391,initial,2020-03-01,PRO,65,Female,45-54,Denmark,facebook
4391,REDUCTION,2020-10-01,BASIC,33,Female,45-54,Denmark,facebook
4392,initial,2020-08-01,BASIC,33,Female,55-65,Sweden,TV
4392,UPGRADE,2021-05-01,MAX,109,Female,55-65,Sweden,TV
4392,CHURN,2021-09-01,BASIC,43,Female,55-65,Sweden,TV
4393,initial,2022-04-01,BASIC,53,Male,35-44,Sweden,facebook
4394,initial,2022-07-01,PRO,85,Female,25-34,Sweden,facebook
4395,initial,2020-10-01,BASIC,33,Male,35-44,Finland,facebook
4395,UPGRADE,2021-08-01,PRO,75,Male,35-44,Finland,facebook
4395,CHURN,2021-09-01,BASIC,43,Male,35-44,Finland,facebook
4395,CHURN,2022-03-01,PRO,85,Male,35-44,Finland,facebook
4396,initial,2022-12-01,PRO,85,Male,18-24,Norway,Google Ads
4397,initial,2022-11-01,PRO,85,Male,55-65,Finland,facebook
4398,initial,2020-03-01,BASIC,33,Female,45-54,Sweden,Google Ads
4398,UPGRADE,2022-07-01,MAX,119,Female,45-54,Sweden,Google Ads
4399,initial,2021-04-01,PRO,75,Female,55-65,Finland,Paid Search
4399,REDUCTION,2021-10-01,BASIC,43,Female,55-65,Finland,Paid Search
4399,CHURN,2022-03-01,BASIC,53,Female,55-65,Finland,Paid Search
4400,initial,2022-03-01,PRO,85,Male,55-65,Sweden,Paid Search
4401,initial,2022-11-01,PRO,85,Male,18-24,Sweden,Google Ads
4402,initial,2022-11-01,PRO,85,Male,45-54,Finland,Unknown
4403,initial,2021-11-01,BASIC,43,Female,18-24,Sweden,Organic Search
4403,UPGRADE,2022-09-01,MAX,119,Female,18-24,Sweden,Organic Search
4404,initial,2020-04-01,MAX,99,Female,25-34,Finland,facebook
4404,REDUCTION,2020-12-01,PRO,65,Female,25-34,Finland,facebook
4405,initial,2020-11-01,MAX,99,Female,35-44,Denmark,Google Ads
4405,REDUCTION,2021-10-01,PRO,75,Female,35-44,Denmark,Google Ads
4405,CHURN,2022-04-01,PRO,85,Female,35-44,Denmark,Google Ads
4406,initial,2020-04-01,BASIC,33,Male,35-44,Norway,facebook
4406,UPGRADE,2020-11-01,PRO,65,Male,35-44,Norway,facebook
4407,initial,2021-06-01,PRO,75,Male,55-65,Denmark,Organic Search
4408,initial,2021-05-01,MAX,109,Other,55-65,Sweden,TV
4408,REDUCTION,2021-11-01,BASIC,43,Other,55-65,Sweden,TV
4409,initial,2021-05-01,PRO,75,Male,18-24,Denmark,facebook
4409,REDUCTION,2022-10-01,BASIC,53,Male,18-24,Denmark,facebook
4410,initial,2022-12-01,BASIC,53,Female,35-44,Denmark,facebook
4411,initial,2022-09-01,BASIC,53,Male,25-34,Finland,Unknown
4412,initial,2021-11-01,PRO,75,Female,18-24,Sweden,Paid Search
4413,initial,2021-07-01,PRO,75,Male,25-34,Norway,facebook
